Date,AAPL,AMZN,ANET,APO,ARES,AVGO,BX,GOOGL,IBM,KKR,META,MSFT,NVDA,OWL,TSM
2025-08-13,232.47,224.56,138.01,138.15,184.14,306.84,169.73,201.39,233.99,146.40,777.53,515.48,181.35,18.35,238.80
2025-08-14,231.92,230.98,136.48,137.88,183.67,308.97,167.87,202.36,231.10,145.01,779.57,517.37,181.78,18.21,238.36
2025-08-15,230.74,231.03,137.30,136.62,181.09,304.11,164.93,203.32,233.65,141.26,782.66,515.08,180.21,17.64,236.27
2025-08-18,230.04,231.49,138.04,137.12,182.53,303.54,162.62,202.92,233.38,140.18,764.86,512.04,181.77,17.76,238.77
2025-08-19,229.71,228.01,132.78,134.85,174.16,292.76,160.77,201.00,235.17,137.95,749.03,504.78,175.41,17.44,230.15
2025-08-20,225.18,223.81,131.47,133.14,172.56,289.05,158.06,198.75,236.40,137.10,745.28,500.77,175.17,17.20,226.10
2025-08-21,224.07,221.95,132.03,131.83,171.91,287.49,157.07,199.18,233.33,136.85,736.69,500.13,174.75,17.19,224.84
2025-08-22,226.92,228.84,133.25,132.02,174.62,291.86,163.85,205.50,235.96,140.75,752.32,503.09,177.75,17.41,230.44
2025-08-25,226.32,227.94,133.04,131.71,171.79,292.09,162.89,207.90,233.36,137.71,750.84,500.14,179.57,17.23,233.01
2025-08-26,228.47,228.71,134.27,132.21,172.56,295.84,164.75,206.55,236.48,139.07,751.64,497.94,181.53,17.29,236.11
2025-08-27,229.64,229.12,133.27,133.51,173.12,298.07,164.95,206.89,238.64,139.46,744.94,502.60,181.36,17.22,236.67
2025-08-28,231.70,231.60,136.23,134.17,173.85,306.40,165.31,211.04,239.50,139.08,748.66,505.48,179.93,17.31,235.66
2025-08-29,231.29,229.00,136.55,134.01,172.82,295.23,164.72,212.30,237.32,138.49,736.29,502.56,173.95,17.15,228.34
2025-09-02,228.87,225.34,135.87,133.63,173.38,296.07,162.94,210.75,235.38,137.74,732.71,501.00,170.55,17.08,225.89
2025-09-03,237.59,225.99,137.38,130.47,170.52,300.19,160.82,230.00,237.91,133.86,734.64,501.23,170.39,16.59,228.86
2025-09-04,238.90,235.68,141.17,132.57,173.64,303.87,163.28,231.64,240.92,136.36,746.20,503.82,171.43,16.72,232.64
2025-09-05,238.81,232.33,142.85,129.41,171.00,332.45,163.36,234.33,242.23,134.55,749.99,490.96,166.80,16.48,240.75
2025-09-08,237.00,235.84,140.01,132.25,169.97,343.14,166.54,233.58,249.60,137.69,749.84,494.13,168.09,16.69,244.49
2025-09-09,233.49,238.24,141.91,132.23,168.84,334.22,166.42,239.16,252.54,136.40,763.20,494.34,170.53,16.47,248.18
2025-09-10,225.96,230.33,150.72,131.46,172.56,366.88,171.28,238.70,250.37,138.29,749.52,496.29,177.09,17.24,257.59
2025-09-11,229.18,229.95,153.04,134.18,178.13,357.01,176.75,239.90,250.50,143.97,748.45,496.92,176.94,17.37,256.08
2025-09-12,233.21,228.15,139.39,135.78,176.28,357.25,174.28,240.33,247.02,142.31,753.12,505.74,177.59,17.37,256.49
2025-09-15,235.83,231.43,145.43,136.23,173.51,361.44,176.63,251.12,249.75,143.61,762.20,511.15,177.52,17.22,258.52
2025-09-16,237.27,234.05,142.16,137.77,173.33,357.38,176.56,250.67,250.99,143.34,776.46,504.89,174.66,17.18,260.01
2025-09-17,238.11,231.62,142.84,136.56,173.60,343.65,176.46,249.04,252.52,143.36,773.19,505.86,170.07,17.18,260.74
2025-09-18,237.00,231.23,146.66,141.15,178.00,342.84,181.32,251.54,258.29,148.27,777.70,504.30,176.02,17.68,266.54
2025-09-19,244.60,231.48,149.61,142.39,177.59,342.43,180.31,254.22,259.65,147.85,775.84,513.70,176.44,17.51,262.80
2025-09-22,255.14,227.63,145.40,141.62,176.61,336.90,178.40,252.04,264.49,145.89,763.18,510.25,183.38,17.15,270.50
2025-09-23,253.49,220.71,144.09,142.53,175.79,337.05,177.70,251.17,265.34,146.19,753.44,505.07,178.20,17.27,280.50
2025-09-24,251.38,220.21,142.64,134.93,163.26,337.42,171.14,246.66,260.75,136.95,758.69,505.99,176.74,16.02,278.52
2025-09-25,255.92,218.15,143.06,133.91,158.49,334.23,168.75,245.31,274.31,134.68,746.97,502.89,177.46,16.08,274.50
2025-09-26,254.52,219.78,142.50,135.39,158.23,332.67,168.49,246.06,277.11,133.05,741.82,507.29,177.96,16.45,271.22
2025-09-29,253.49,222.17,143.37,136.19,158.59,326.07,169.27,243.57,272.71,133.51,741.47,510.40,181.62,16.27,271.09
2025-09-30,253.69,219.57,145.71,131.10,155.16,328.07,164.19,242.63,275.01,129.01,732.47,513.72,186.34,15.68,277.11
2025-10-01,254.51,220.63,149.27,127.83,149.58,331.53,161.55,244.42,279.23,126.55,715.48,515.47,187.00,14.95,286.21
2025-10-02,256.18,222.41,144.46,125.16,146.16,336.30,160.09,245.21,279.46,123.73,725.16,511.53,188.65,14.87,285.86
2025-10-03,257.07,219.51,145.50,123.84,147.89,336.48,161.88,244.87,281.06,126.73,708.72,513.13,187.38,15.07,289.91
2025-10-06,255.75,220.90,149.50,124.64,145.66,333.62,160.38,249.94,282.09,125.96,713.80,524.26,185.30,15.30,300.04
2025-10-07,255.54,221.78,145.29,124.00,144.24,334.54,158.48,245.28,286.42,123.82,711.23,519.70,184.80,14.92,291.73
2025-10-08,257.11,225.22,157.36,122.77,145.37,343.57,156.13,244.14,282.13,123.83,715.98,520.57,188.87,15.29,302.14
2025-10-09,253.11,227.74,158.23,121.53,142.91,343.10,154.39,241.06,280.93,123.17,731.61,518.14,192.32,15.05,297.54
2025-10-10,244.37,216.37,154.10,116.30,136.71,322.82,147.78,236.11,270.78,116.97,703.47,506.79,182.93,14.30,278.47
2025-10-13,246.75,220.07,147.45,120.45,139.38,354.71,151.99,243.67,270.20,119.57,713.84,509.86,188.08,14.93,300.52
2025-10-14,246.86,216.39,138.79,125.56,145.16,342.21,157.59,244.97,269.15,125.07,706.81,509.38,179.80,15.52,293.63
2025-10-15,248.42,215.57,143.38,125.62,146.62,349.37,157.52,250.54,273.64,123.56,715.69,509.24,179.60,15.86,302.33
2025-10-16,246.54,214.47,146.01,118.87,137.06,352.18,151.81,250.97,268.98,116.67,710.22,507.43,181.58,14.72,297.50
2025-10-17,251.36,213.04,143.10,119.40,137.67,347.38,150.22,252.81,274.15,116.75,715.06,509.39,182.99,14.99,292.77
2025-10-20,261.27,216.48,146.48,123.15,142.27,347.29,154.19,256.05,276.46,119.25,730.27,512.57,182.41,15.45,295.37
2025-10-21,261.80,222.03,145.94,123.93,145.67,340.75,155.14,249.97,274.90,122.79,731.37,513.44,180.93,15.79,292.21
2025-10-22,257.50,217.95,146.59,124.47,145.66,338.40,155.42,251.20,280.23,122.41,731.51,516.29,180.05,15.90,286.62
2025-10-23,258.62,221.09,152.76,121.05,144.04,342.37,148.94,252.59,277.78,120.09,732.10,516.31,181.93,15.11,288.46
2025-10-24,261.85,224.21,153.82,122.97,144.92,352.16,148.57,259.41,299.67,120.37,736.44,519.34,186.02,15.45,292.65
2025-10-27,267.82,226.97,156.81,124.31,146.51,360.03,147.85,268.74,305.16,121.38,748.87,527.18,191.25,15.64,295.92
2025-10-28,268.01,229.25,156.77,122.44,146.47,370.89,145.78,266.95,304.65,119.74,749.49,537.65,200.77,15.31,299.17
2025-10-29,268.71,230.30,162.03,122.85,146.07,383.83,143.11,274.03,300.40,117.70,749.72,537.13,206.78,15.34,302.70
2025-10-30,270.40,222.86,158.44,121.44,142.93,374.37,142.61,280.93,302.20,117.26,664.74,521.47,202.63,14.69,300.85
2025-10-31,269.37,244.22,157.69,122.29,144.31,367.57,140.92,280.64,299.62,117.48,646.67,513.58,202.23,14.61,298.08
2025-11-03,268.06,254.00,157.59,121.93,150.90,360.53,140.02,283.17,297.01,116.78,636.06,512.81,206.62,14.97,302.48
2025-11-04,269.05,249.32,153.55,128.39,148.49,349.98,138.50,277.00,293.23,117.44,625.69,510.13,198.44,14.51,291.75
2025-11-05,269.15,250.20,140.42,131.57,148.72,356.98,139.92,283.75,299.00,118.03,634.30,503.02,194.96,14.53,291.34
2025-11-06,268.78,243.04,134.02,126.88,146.79,353.61,139.06,284.19,304.50,118.45,617.33,493.04,187.84,13.85,286.98
2025-11-07,267.48,244.41,134.65,130.22,149.33,347.48,141.50,278.29,298.62,120.45,620.10,492.77,187.91,14.29,284.26
2025-11-10,268.70,248.40,137.26,128.79,148.81,356.39,139.91,289.53,302.96,119.25,630.12,501.87,198.80,14.02,292.96
2025-11-11,274.50,249.10,134.93,130.72,149.32,350.00,140.56,290.74,307.46,120.49,625.45,504.53,192.91,14.17,288.89
2025-11-12,272.73,244.20,134.98,131.41,149.15,353.24,139.96,286.15,308.69,122.18,607.43,506.97,193.55,14.17,288.35
2025-11-13,272.21,237.58,130.30,126.61,144.08,338.09,135.28,278.03,298.77,119.88,608.31,499.18,186.62,13.93,279.99
2025-11-14,271.67,234.69,131.37,128.47,142.07,340.55,137.13,275.87,299.59,119.06,607.88,506.02,189.93,13.74,282.59
2025-11-17,266.73,232.87,127.26,122.80,137.86,340.74,134.20,284.46,291.24,113.37,600.45,503.35,186.36,12.94,279.81
2025-11-18,266.71,222.55,123.45,122.78,138.47,338.60,132.37,283.72,284.16,113.53,596.14,489.76,181.13,13.08,275.74
2025-11-19,267.83,222.69,124.81,125.62,140.88,352.44,134.43,292.24,282.77,116.83,588.79,483.14,186.28,12.96,280.16
2025-11-20,265.53,217.14,119.59,125.19,140.04,344.89,134.20,288.88,284.60,113.76,587.62,475.41,180.41,12.92,275.33
2025-11-21,270.75,220.69,117.43,128.40,143.07,338.30,138.33,299.07,291.50,118.00,592.71,469.14,178.65,13.19,272.91
2025-11-24,275.17,226.28,122.17,128.48,145.67,375.85,137.11,317.96,298.05,117.18,611.46,471.01,182.32,13.31,282.41
2025-11-25,276.22,229.67,125.04,129.00,148.35,382.88,139.06,322.81,298.40,120.13,634.57,473.98,177.59,13.58,282.45
2025-11-26,276.80,229.16,127.65,128.65,149.98,395.35,140.51,319.33,297.16,120.15,631.97,482.44,180.03,13.86,287.69
2025-11-28,278.09,233.22,130.68,130.21,152.21,400.71,141.96,319.55,302.42,121.62,646.27,488.91,176.77,14.10,289.23
2025-12-01,282.33,233.88,128.11,129.76,154.79,383.93,141.89,314.28,299.57,121.50,639.21,483.67,179.69,14.13,285.43
2025-12-02,285.41,234.42,127.22,130.44,155.19,379.44,142.27,315.19,295.76,121.99,645.42,486.91,181.23,14.02,289.81
2025-12-03,283.38,232.38,127.80,132.83,157.26,378.49,146.91,319.01,296.58,125.76,637.94,474.72,179.36,14.72,293.14
2025-12-04,279.94,229.11,128.55,135.05,158.25,378.91,146.78,317.00,301.84,127.70,659.81,477.81,183.16,15.10,290.64
2025-12-05,278.02,229.53,128.59,136.41,160.57,388.07,147.52,320.64,301.79,128.69,671.67,480.11,182.19,15.27,292.42
2025-12-08,277.14,226.89,129.11,135.67,159.40,398.86,146.76,313.31,303.01,129.50,665.07,487.92,185.32,15.06,299.51
2025-12-09,276.43,227.92,130.04,142.10,170.99,404.03,151.27,316.67,304.28,135.01,655.26,488.92,184.74,15.67,301.04
2025-12-10,278.02,231.78,132.36,147.23,173.01,410.67,151.83,319.79,306.43,140.74,648.44,475.54,183.56,15.57,307.72
2025-12-11,277.28,230.28,134.39,148.46,171.64,404.11,149.42,312.02,304.54,141.96,651.02,480.42,180.71,15.14,303.28
2025-12-12,277.52,226.19,124.76,146.21,168.64,357.92,146.58,308.89,303.07,135.83,642.56,475.51,174.81,14.71,290.54
2025-12-15,273.37,222.54,125.89,145.01,167.57,337.92,145.76,307.82,302.50,134.05,646.36,471.83,176.08,14.65,286.26
2025-12-16,273.86,222.56,126.13,145.32,168.48,339.40,147.46,306.17,297.13,132.62,655.98,473.39,177.50,14.88,285.40
2025-12-17,271.10,221.27,122.36,144.58,164.59,324.20,148.52,296.33,297.26,131.40,648.34,473.12,170.73,14.47,275.54
2025-12-18,271.45,226.76,124.62,144.48,162.78,328.04,149.05,302.07,294.45,131.22,663.27,480.93,173.93,14.55,283.22
2025-12-19,272.93,227.35,131.12,144.52,161.82,338.46,146.97,306.76,294.97,129.87,657.60,482.86,180.77,14.47,287.46
2025-12-22,270.23,228.43,130.73,147.04,166.33,340.20,151.08,309.38,296.75,130.68,660.32,481.86,183.47,14.93,291.77
2025-12-23,271.62,232.14,131.32,146.53,164.81,348.04,150.43,313.94,297.72,130.26,663.76,483.78,188.98,14.74,295.42
2025-12-24,273.07,232.38,130.77,147.00,165.13,348.93,150.83,313.68,298.48,130.04,666.36,484.94,188.38,14.53,297.26
2025-12-26,272.66,232.52,131.84,146.68,164.80,350.84,150.68,313.10,299.00,129.67,662.11,484.64,190.30,14.13,301.28
2025-12-29,273.02,232.07,134.15,145.44,165.12,348.11,150.41,313.15,299.64,128.69,657.52,484.03,187.99,14.33,299.37
2025-12-30,272.34,232.53,132.44,144.25,159.43,348.57,150.07,313.44,296.02,127.91,664.76,484.41,187.31,14.09,298.04
2025-12-31,271.12,230.82,131.03,142.96,157.87,344.83,149.45,312.59,290.30,126.76,658.91,480.57,186.27,14.04,302.33
2026-01-02,270.27,226.50,133.60,144.79,162.46,346.34,153.96,314.74,285.68,128.17,649.25,469.96,188.62,14.39,317.97
2026-01-05,266.53,233.06,137.19,147.90,168.05,342.16,157.41,316.13,289.08,133.81,657.62,469.87,187.89,14.92,320.59
2026-01-06,261.65,240.93,132.58,150.80,171.90,342.51,157.70,313.93,296.43,135.05,659.44,475.49,187.01,15.08,325.75
2026-01-07,259.62,241.56,130.08,142.49,166.83,342.24,148.91,321.56,290.81,130.09,647.53,480.42,188.88,14.64,317.04
2026-01-08,258.34,246.29,123.72,144.37,171.66,331.26,150.57,325.02,296.68,132.88,644.91,475.10,184.81,14.83,316.38
2026-01-09,258.67,247.38,122.89,144.01,171.82,343.70,152.82,328.14,298.15,133.89,651.90,476.26,184.63,14.79,321.97
2026-01-12,259.54,246.47,123.42,142.12,170.23,350.92,151.81,331.43,305.95,133.21,640.83,474.17,184.71,14.83,330.06
2026-01-13,260.34,242.60,129.93,141.46,165.27,353.31,150.52,335.53,297.11,129.34,629.97,467.70,185.58,14.38,329.51
2026-01-14,259.25,236.65,125.09,142.27,165.97,338.64,153.88,335.40,302.86,131.33,614.42,456.48,182.92,14.66,325.43
2026-01-15,257.51,238.18,130.59,142.36,165.62,341.76,155.91,332.35,292.00,130.58,619.69,453.78,186.82,14.84,339.88
2026-01-16,254.84,239.12,129.83,142.09,165.74,350.42,158.52,329.57,299.57,130.68,619.15,456.96,186.00,14.97,340.64
2026-01-20,246.03,231.00,127.52,136.92,159.36,331.38,149.22,321.58,285.53,122.20,603.04,451.65,177.85,14.43,325.48
2026-01-21,246.98,231.31,127.29,137.80,158.56,327.59,151.22,327.95,291.60,123.63,611.87,441.31,183.10,14.81,324.44
2026-01-22,247.68,234.34,138.41,137.99,157.76,324.30,150.19,330.11,288.79,122.78,646.48,448.30,184.61,14.75,325.69
2026-01-23,247.37,239.16,136.34,134.62,152.26,318.88,145.90,327.50,286.60,120.56,657.59,463.01,187.44,14.23,333.15
2026-01-26,254.72,238.42,143.72,129.93,146.21,323.66,145.50,332.83,290.41,117.98,671.16,467.32,186.24,13.73,331.00
2026-01-27,257.57,244.68,146.69,130.08,145.90,331.57,143.89,334.12,287.99,115.34,671.77,477.55,188.29,13.66,336.60
2026-01-28,255.74,243.01,150.15,131.24,146.31,332.02,142.32,335.57,288.29,116.11,667.54,478.59,191.29,13.63,340.54
2026-01-29,257.58,241.73,148.15,132.82,148.16,329.52,138.59,337.81,303.07,114.33,737.00,430.77,192.28,13.15,337.80
2026-01-30,258.78,239.30,141.74,132.87,146.19,330.08,138.08,337.56,300.58,113.61,715.22,427.58,190.90,12.82,328.86
2026-02-02,269.28,242.96,138.37,131.54,143.06,329.89,136.98,343.24,308.45,113.71,705.15,420.70,185.38,12.61,339.61
2026-02-03,268.75,238.62,139.39,125.27,128.54,319.15,129.80,339.27,288.43,102.70,690.47,408.62,180.12,11.38,334.02
2026-02-04,275.74,232.99,130.28,131.15,134.03,306.92,130.44,332.61,283.28,104.18,667.80,411.58,173.98,11.34,324.07
2026-02-05,275.16,222.69,128.67,124.51,119.03,309.37,122.97,330.82,284.10,98.61,669.02,391.19,171.67,10.93,329.03
2026-02-06,277.37,210.32,137.49,131.38,127.42,331.70,125.74,322.44,292.96,102.62,660.28,398.61,185.18,11.77,347.06
2026-02-09,274.13,208.72,141.74,132.29,134.06,342.68,128.90,323.90,290.42,106.68,676.01,410.99,189.81,11.88,353.58
2026-02-10,273.19,206.96,143.45,130.78,133.80,339.19,131.25,318.17,287.57,106.60,669.53,410.66,188.31,12.19,360.05
2026-02-11,275.01,204.08,140.66,125.37,134.18,341.50,130.91,310.56,268.89,104.47,667.50,401.82,189.82,11.85,372.17
2026-02-12,261.26,199.60,135.12,123.81,130.82,329.95,127.28,308.60,255.79,100.55,648.65,399.31,186.71,11.74,366.21
2026-02-13,255.32,198.79,141.59,123.52,130.76,323.98,127.37,305.32,258.61,101.15,638.63,398.79,182.59,11.56,364.48
2026-02-17,263.41,201.15,142.58,123.60,127.38,331.32,128.87,301.63,254.60,102.16,638.15,394.36,184.74,11.36,362.33
2026-02-18,263.88,204.79,139.54,123.80,130.85,332.29,130.35,302.94,257.04,103.20,642.07,397.08,187.75,11.57,360.40
2026-02-19,260.12,204.86,137.23,117.35,126.83,332.76,123.35,302.46,252.60,101.25,643.63,396.85,187.67,10.89,358.54
2026-02-20,264.11,210.11,132.79,118.72,120.29,331.43,118.94,314.57,253.46,100.79,654.49,395.63,189.59,10.36,368.64
2026-02-23,265.71,205.27,127.43,112.78,111.90,329.13,111.53,311.09,220.14,91.83,636.12,382.92,191.32,10.01,368.14
2026-02-24,271.66,208.56,128.77,113.17,114.43,324.30,114.18,310.50,226.02,95.35,638.16,387.43,192.62,10.29,383.77
2026-02-25,273.74,210.64,132.89,116.23,116.41,331.09,115.95,312.49,234.12,96.26,652.53,398.98,195.32,10.88,385.74
2026-02-26,272.46,207.92,130.25,113.44,115.33,320.52,115.69,306.98,238.53,93.26,655.84,400.10,184.66,10.76,374.87
2026-02-27,263.71,210.00,133.50,103.72,109.40,318.38,111.19,311.35,236.76,87.34,647.03,391.15,176.97,10.11,372.65
2026-03-02,264.25,208.39,129.30,105.56,110.72,317.65,113.12,306.12,235.93,90.26,652.40,396.94,182.26,10.24,367.21
2026-03-03,263.28,208.73,124.60,106.18,110.03,312.69,108.79,303.19,241.75,90.20,653.91,402.30,179.83,9.84,351.32
2026-03-04,262.05,216.82,134.83,108.87,113.51,316.36,111.95,302.74,246.46,93.47,666.54,403.56,182.82,9.91,355.60
2026-03-05,259.83,218.94,139.40,110.31,114.32,331.55,113.33,300.49,252.86,95.22,659.39,409.02,183.12,9.99,352.04
2026-03-06,257.00,213.21,132.89,107.79,107.45,329.27,108.28,298.13,255.13,90.98,643.71,407.31,177.60,9.48,337.15
2026-03-09,259.42,213.49,137.17,107.23,106.32,344.48,108.53,306.18,249.69,90.59,646.24,407.76,182.43,9.40,346.91
2026-03-10,260.37,214.33,139.62,107.26,106.15,341.32,107.85,306.86,246.60,89.61,652.91,404.12,184.54,9.07,345.31
2026-03-11,260.35,212.65,138.23,105.21,101.05,340.32,105.19,308.52,245.29,86.79,653.69,403.25,185.81,8.65,352.74
2026-03-12,255.30,209.53,134.03,99.46,94.25,334.74,100.16,303.37,244.12,83.56,637.04,400.24,182.93,8.25,334.98
2026-03-13,249.67,207.67,133.57,103.56,99.39,320.98,104.73,302.10,242.74,85.60,612.62,393.95,180.04,8.39,336.57
2026-03-16,252.37,211.74,135.35,102.58,98.17,323.73,105.06,305.38,245.67,85.77,626.87,398.34,183.01,8.40,338.48
2026-03-17,253.78,215.20,133.07,107.98,104.62,320.13,109.85,310.73,252.43,88.63,622.08,397.80,181.72,8.77,345.17
2026-03-18,249.49,209.87,136.07,110.27,104.91,314.77,111.35,307.51,247.98,90.28,615.11,390.21,180.19,8.73,338.78
2026-03-19,248.52,208.76,136.26,110.44,106.91,318.67,111.29,306.95,246.77,90.25,606.14,387.45,178.35,8.74,338.00
2026-03-20,247.55,205.37,131.22,111.06,104.81,309.37,108.31,300.82,238.29,89.65,593.11,380.33,172.50,8.74,328.47
2026-03-23,251.04,210.14,135.88,109.52,106.05,322.00,107.25,301.88,244.87,90.49,603.50,381.45,175.44,8.71,337.66
2026-03-24,251.19,207.24,130.80,110.32,104.98,317.79,105.91,290.27,237.13,90.56,592.37,371.24,175.00,8.59,342.45
2026-03-25,252.17,211.71,135.01,108.88,105.44,318.31,106.30,290.76,237.92,88.57,594.34,369.54,178.47,8.66,346.94
2026-03-26,252.44,207.54,122.55,109.06,106.84,308.93,107.53,280.75,238.20,89.64,547.03,364.49,171.04,8.65,325.35
2026-03-27,248.36,199.34,120.77,107.51,105.22,300.20,106.00,274.18,232.94,88.16,525.23,355.33,167.32,8.47,325.98
2026-03-30,246.19,200.95,116.13,109.03,106.59,292.95,109.46,273.34,233.84,90.01,535.88,357.51,164.98,8.69,315.76
2026-03-31,253.34,208.27,122.78,110.49,108.01,309.02,112.78,287.39,238.91,92.14,571.60,368.68,174.20,8.75,337.16
2026-04-01,255.17,210.57,124.85,109.33,104.74,312.99,112.14,297.21,239.64,91.01,578.69,367.88,175.55,8.35,340.69
2026-04-02,255.46,209.77,126.68,106.14,101.41,314.05,110.88,295.59,244.59,90.88,573.93,371.95,177.18,8.22,338.25
2026-04-06,258.40,212.79,126.25,105.22,101.80,313.93,110.09,299.81,243.19,90.70,572.49,371.38,177.43,8.10,340.96
2026-04-07,253.05,213.77,133.64,104.48,101.22,333.44,110.57,305.28,241.55,90.40,574.52,370.79,177.89,8.12,344.51
2026-04-08,258.44,221.25,145.07,106.15,103.78,350.08,115.41,317.13,238.26,93.60,611.85,372.82,181.87,7.98,365.05
2026-04-09,260.03,233.65,146.05,106.08,103.75,354.35,114.66,318.30,233.77,92.47,627.81,371.56,183.70,7.94,364.64
2026-04-10,260.02,238.38,147.35,103.41,99.46,370.96,112.63,317.05,227.44,90.87,629.28,369.37,188.41,7.89,369.73
2026-04-13,258.74,239.89,152.02,109.03,105.62,379.15,119.48,321.12,234.40,97.76,633.94,382.82,189.09,8.10,368.71
2026-04-14,258.37,249.02,154.37,113.86,111.49,380.18,123.91,332.71,236.82,100.04,661.88,391.52,196.28,8.79,379.00
2026-04-15,265.96,248.50,154.33,119.53,118.09,396.09,127.69,336.92,241.28,103.45,670.96,409.56,198.64,9.51,374.22
2026-04-16,262.93,249.70,161.01,119.80,115.06,397.84,125.67,335.82,247.39,101.63,676.24,418.56,198.12,9.25,362.50
2026-04-17,269.75,250.56,164.23,123.57,116.61,405.90,126.60,341.48,249.83,103.20,687.91,421.08,201.45,9.44,369.63
2026-04-20,272.56,248.28,166.85,126.26,117.59,399.00,126.52,337.22,250.06,103.52,670.29,416.38,201.82,9.48,365.38
2026-04-21,265.70,249.91,172.86,126.19,118.64,401.53,126.03,332.09,252.00,104.05,668.22,422.45,199.65,9.46,367.22
2026-04-22,272.68,255.36,177.73,127.98,119.84,421.98,127.24,339.12,248.24,105.51,674.10,431.17,202.26,9.51,386.53
2026-04-23,272.94,255.08,172.55,123.72,113.64,419.28,119.98,338.69,227.76,101.25,658.54,414.07,199.41,9.03,381.77
2026-04-24,270.58,263.99,176.91,123.22,114.08,422.09,119.32,344.19,228.64,101.44,674.40,422.91,208.03,8.80,401.52
2026-04-27,267.13,261.12,172.47,122.30,111.06,417.54,118.06,350.13,224.77,100.31,677.99,423.11,216.36,8.55,404.03
2026-04-28,270.23,259.70,165.29,122.53,111.88,399.20,119.19,349.57,229.69,101.01,670.72,427.52,212.92,8.49,391.42
2026-04-29,269.69,263.04,168.68,121.25,109.75,404.81,117.53,349.73,223.84,98.94,668.50,422.75,209.01,8.51,392.91
2026-04-30,270.87,265.06,172.71,127.64,116.23,416.77,123.17,384.57,227.66,103.94,611.34,406.13,199.34,9.35,395.13
2026-05-01,279.64,268.26,172.70,129.37,117.81,420.61,123.93,385.46,228.86,103.28,608.19,412.77,198.22,9.57,396.74
2026-05-04,276.34,272.05,172.62,128.11,118.78,415.84,121.85,383.02,226.18,102.93,609.84,411.95,198.25,9.70,400.67
2026-05-05,283.67,273.55,170.22,129.21,121.73,426.68,121.48,388.20,225.74,101.61,604.40,409.72,196.27,10.31,393.49
2026-05-06,287.00,274.99,147.06,128.44,122.62,424.77,123.43,397.80,222.49,100.40,612.31,412.29,207.59,10.10,418.52
2026-05-07,286.93,271.17,141.75,126.72,121.92,411.91,121.09,397.75,227.98,99.95,616.24,419.07,211.25,9.92,413.18
2026-05-08,292.80,272.68,141.77,132.08,124.99,429.32,122.52,400.56,228.12,102.13,609.07,413.44,214.95,10.12,410.72
2026-05-11,292.43,268.99,136.43,129.37,123.37,427.75,120.17,388.41,221.96,99.08,598.31,410.99,219.18,9.66,403.59
2026-05-12,294.55,265.82,142.54,130.82,122.43,418.64,121.52,387.12,217.66,99.09,602.44,406.12,220.52,9.59,396.35
2026-05-13,298.61,270.13,140.69,130.50,121.95,416.13,118.41,402.38,213.11,97.05,616.06,403.57,225.57,9.59,398.87
2026-05-14,297.95,267.22,147.81,134.38,127.25,439.10,121.22,400.83,216.81,99.19,617.86,407.78,235.47,9.63,416.74
2026-05-15,299.97,264.14,141.97,134.24,122.18,424.52,116.70,396.54,217.74,96.79,613.66,420.22,225.06,9.28,403.41
2026-05-18,297.58,264.86,141.71,132.95,122.47,420.05,115.86,396.70,221.16,95.79,610.64,421.83,222.06,9.31,395.02
2026-05-19,298.71,259.34,141.58,130.60,119.90,410.42,113.11,387.43,220.75,92.74,602.05,415.74,220.35,9.25,391.69
2026-05-20,301.99,265.01,140.49,131.68,120.89,417.10,115.65,388.68,223.40,94.16,604.50,419.36,223.21,9.55,400.68
2026-05-21,304.73,268.46,148.59,130.35,122.75,413.91,117.37,387.43,251.17,94.58,606.82,418.30,219.25,10.01,406.20
2026-05-22,308.55,266.32,154.03,127.97,123.17,413.49,117.31,382.74,252.03,93.86,609.69,417.78,215.08,9.87,403.57
2026-05-26,308.06,265.29,158.01,129.36,124.03,421.34,116.93,388.65,248.90,94.81,611.77,415.25,214.61,9.91,411.36
2026-05-27,310.58,271.85,154.31,129.72,125.32,421.19,116.81,388.60,253.38,94.85,634.67,411.89,212.35,9.94,421.74
2026-05-28,312.24,274.00,155.27,126.97,124.74,425.91,114.97,389.90,262.34,93.85,634.70,426.19,214.00,9.74,423.87
2026-05-29,311.79,270.64,159.47,128.17,127.22,446.06,115.79,380.11,295.68,95.76,631.92,449.39,210.89,10.09,417.47
2026-06-01,306.05,261.26,170.68,127.68,127.46,459.24,115.76,376.15,318.14,94.83,599.91,459.65,224.10,10.27,434.61
2026-06-02,314.93,256.52,175.33,128.22,127.00,480.81,113.75,361.63,326.89,94.27,597.08,440.48,222.56,9.88,445.65
2026-06-03,309.99,250.02,174.37,123.83,121.87,478.47,109.17,358.78,303.45,90.36,622.40,426.54,214.50,9.51,435.67
2026-06-04,310.96,253.79,166.01,127.87,129.20,418.25,117.35,371.97,299.62,95.28,626.99,427.25,218.66,10.00,443.88
2026-06-05,307.08,246.03,154.27,127.49,124.40,385.12,114.19,368.31,282.81,93.22,592.45,415.89,205.10,9.62,414.20
2026-06-08,301.28,245.22,156.40,127.03,125.60,395.97,113.04,363.31,278.82,93.03,584.85,410.97,208.64,9.24,425.80
2026-06-09,290.30,244.19,152.16,132.14,129.31,391.54,119.08,364.26,275.51,95.66,584.05,402.65,208.19,9.41,426.92
